lat, lon
42.426, -82.9438
42.4403, -83.2329
42.4214, -83.2802
42.3663, -83.1124
42.4083, -83.2061
42.4147, -83.1976
42.3604, -83.0605
42.3688, -83.1132
42.3557, -83.0078
42.429, -83.2776
42.4461, -83.142
42.3382, -83.0225
42.4293, -83.0425
42.3905, -82.9364
42.4393, -83.1024
42.3466, -83.2337
42.3387, -83.2123
42.4095, -83.2405
42.3658, -83.1399
42.3557, -82.9959
42.3254, -83.1272
42.4072, -83.1714
42.4454, -82.9816
42.3937, -82.9321
42.3406, -83.1409
42.4398, -82.9587
42.3664, -83.1971
42.3463, -83.2095
42.3893, -82.9913
42.3927, -83.1971
42.3385, -83.0466
42.3403, -83.0911
42.3322, -83.0389
42.4267, -83.276
42.3391, -83.0291
42.3383, -83.0567
42.3581, -83.1971
42.4068, -82.9243
42.4442, -82.999
42.3962, -83.232
42.3128, -83.125
42.3387, -83.0644
42.4306, -83.2054
42.3485, -83.2617
42.4401, -83.1039
42.3783, -83.0781
42.4306, -83.1868
42.3525, -83.0239
42.4152, -82.9293
42.3294, -83.2218
42.4291, -83.1695
42.3743, -83.1936
42.3783, -83.0974
42.4452, -82.9777
42.3997, -83.1969
42.3468, -83.2397
42.4104, -83.2147
42.407, -83.0618
42.4404, -83.1518
42.4207, -82.965
42.4024, -83.2064
42.3861, -83.1358
42.3679, -83.1084
42.3836, -83.1068
42.4346, -83.1422
42.4022, -83.1681
42.3435, -83.027
42.3947, -83.0804
42.4408, -83.0217
42.3697, -82.9809
42.4259, -83.172
42.4103, -82.9891
42.4465, -83.0213
42.3808, -83.1204
42.3951, -83.1595
42.373, -83.1853
42.4323, -82.9718
42.3891, -83.2231
42.371, -83.0064
42.4409, -83.0282
42.4175, -83.2362
42.3789, -83.2633
42.3758, -82.956
42.4275, -83.1757
42.3805, -83.1235
42.4292, -83.1396
42.3392, -83.0671
42.3703, -83.2126
42.3385, -83.1256
42.3749, -82.9395
42.3394, -83.0673
42.2674, -83.157
42.4114, -83.197
42.4426, -82.9789
42.433, -83.2001
42.3944, -83.1343
42.3635, -82.9838
42.4339, -83.1416
42.3577, -83.0554
42.395, -82.9336
42.3422, -83.2288
42.3531, -83.2365
42.4421, -82.9712
42.4161, -83.1281
42.2661, -83.1583
42.4371, -83.1983
42.3584, -83.2265
42.4009, -83.2024
42.4115, -83.1956
42.3398, -83.0615
42.43, -83.237
42.4415, -82.9862
42.3276, -83.1233
42.4154, -82.9456
42.4361, -83.186
42.3881, -83.2353
42.4038, -83.2262
42.3288, -83.0461
42.3656, -83.2004
42.4125, -83.2749
42.3542, -83.0634
42.3617, -83.1703
42.3655, -83.2315
42.393, -83.0092
42.4135, -83.133
42.4446, -83.1612
42.3314, -83.1207
42.4365, -82.9773
42.4394, -83.2132
42.336, -83.1548
42.3725, -83.1863
42.4331, -82.9488
42.3625, -83.1504
42.3564, -83.2091
42.363, -83.047
42.4191, -83.1101
42.395, -83.1214
42.3462, -83.2393
42.3815, -83.0922
42.3427, -83.0801
42.3958, -83.2059
42.3419, -83.0801
42.3411, -83.2209
42.433, -83.0718
42.4195, -82.9544
42.4044, -82.9382
42.4029, -83.2157
42.3508, -82.9929
42.3664, -83.0842
42.408, -83.2587
42.4194, -83.1681
42.379, -83.0337
42.4093, -83.1898
42.3325, -83.0509
42.317, -83.0975
42.358, -83.198
42.3191, -83.0741
42.4466, -82.9765
42.4275, -83.0786
42.4011, -82.9424
42.315, -83.1253
42.388, -83.2003
42.3982, -83.1396
42.3604, -83.2332
42.4082, -83.1797
42.3724, -83.2173
42.3533, -83.0027
42.3651, -83.2213
42.3713, -83.087
42.3456, -83.0539
42.3137, -83.1223
42.4163, -82.9364
42.334, -83.115
42.4225, -83.0003
42.4185, -82.9675
42.365, -83.2305
42.4157, -83.2053
42.3634, -82.9508
42.359, -83.2023
42.3713, -83.0893
42.3504, -83.0331
42.353, -83.1872
42.4172, -82.971
42.4096, -83.1514
42.3313, -83.1204
42.3561, -83.006
42.366, -83.224
42.4264, -82.9492
42.4246, -83.1364
42.4299, -83.2677
42.4162, -83.204
42.3883, -83.2009
42.3469, -83.2306
42.3456, -83.0339
42.4186, -83.1988
42.378, -83.006
42.3742, -82.9598
42.4132, -82.9255
42.3524, -83.2352
42.4382, -83.0167
42.3527, -83.067
42.327, -83.0646
42.3568, -83.1096
42.3493, -83.1992
42.4034, -83.2296
42.3833, -83.0758
42.4349, -82.978
42.4175, -82.9185
42.4329, -83.256
42.4446, -83.0391
42.3232, -83.088
42.3315, -83.1133
42.3852, -83.0225
42.4426, -83.0731
42.419, -83.1153
42.4267, -83.1955
42.369, -83.0724
42.4015, -82.9714
42.4283, -83.1787
42.4295, -83.1693
42.3419, -83.2344
42.3462, -83.2331
42.3998, -83.1685
42.4413, -83.2385
42.3774, -83.1049
42.4297, -82.9489
42.4029, -83.1971
42.4324, -83.1725
42.4286, -83.1402
42.4289, -83.1346
42.3889, -83.136
42.4471, -82.9661
42.4389, -83.2627
42.4146, -83.2574
42.3717, -83.1103
42.4118, -83.1535
42.3503, -83.0559
42.3775, -82.9914
42.375, -83.1059
42.3581, -83.0883
42.4211, -82.9664
42.3519, -83.1355
42.4233, -83.1571
42.412, -83.1411
42.3663, -83.2365
42.4487, -82.9632
42.4242, -83.1768
42.3323, -83.0412
42.3889, -83.2322
42.3661, -83.1577
42.3966, -83.2518
42.4187, -83.1448
42.404, -82.9592
42.3124, -83.1061
42.4159, -83.2638
42.4005, -83.2751
42.3579, -83.2164
42.394, -82.9481
42.3293, -83.0532
42.3141, -83.0832
42.4441, -83.2222
42.3563, -83.1244
42.4348, -82.9538
42.3636, -83.199
42.3868, -82.9904
42.4431, -83.2589
42.4125, -82.9125
42.4039, -83.1924
42.3513, -83.1256
42.3554, -83.0514
42.4167, -83.2662
42.3577, -83.2201
42.3633, -82.9515
42.3566, -83.0197
42.4231, -83.1467
42.3717, -83.2461
42.4065, -82.9243
42.4137, -83.1796
42.4264, -83.1326
42.4337, -83.2001
42.3586, -83.058
42.3717, -83.1945
42.3389, -83.2053
42.3371, -83.2263
42.3669, -83.2128
42.4313, -83.199
42.4219, -83.1738
42.446, -83.1295
42.3416, -83.2373
42.4161, -83.1961
42.3901, -82.9362
42.4021, -82.9315
42.4156, -83.2049
42.34, -83.0592
42.342, -83.1962
42.3772, -83.1157
42.4316, -83.1985
42.3752, -83.1783
42.4377, -83.2117
42.4312, -83.0549
42.3962, -83.1229
42.3306, -83.0395
42.3502, -83.0655
42.4076, -82.9542
42.309, -83.098
42.3177, -83.129
42.4191, -82.9571
42.4392, -83.1744
42.3553, -83.0652
42.346, -83.2586
42.3311, -83.0571
42.3927, -83.0304
42.3315, -83.049
42.3942, -83.2463
42.3916, -83.2268
42.3606, -83.1358
42.4091, -83.2158
42.3749, -82.9844
42.3703, -83.0265
42.4184, -83.0823
42.3977, -83.1804
42.4152, -83.2516
42.4399, -83.0543
42.4046, -82.9936
42.3903, -83.1203
42.4064, -83.048
42.4291, -82.96
42.4187, -83.2075
42.3142, -83.102
42.3673, -83.0001
42.3791, -83.0791
42.4129, -83.2144
42.4338, -82.9584
42.4288, -83.1852
42.3701, -83.1936
42.4455, -83.0888
42.3414, -83.2256
42.4304, -82.9843
42.2725, -83.1566
42.3868, -83.215
42.3446, -83.2343
42.3324, -83.0491
42.3445, -83.0707
42.3308, -83.0663
42.358, -83.196
42.4317, -83.0734
42.3561, -83.1526
42.3846, -83.1786
42.3562, -83.2348
42.3648, -83.1639
42.4404, -83.0064
42.3628, -83.1679
42.3542, -83.2184
42.3869, -82.9935
42.442, -82.992
42.4394, -83.1874
42.3077, -83.1207
42.43, -83.2108
42.3411, -83.0146
42.4295, -83.1673
42.3497, -83.0304
42.368, -83.0389
42.4296, -82.9573
42.3579, -83.2041
42.3767, -83.134
42.3699, -83.0798
42.3554, -83.0439
42.3813, -83.0703
42.4111, -83.1564
42.3733, -83.173
42.3711, -83.1912
42.3363, -83.2095
42.449, -82.9682
42.4276, -82.9861
42.4378, -83.0184
42.3576, -83.235
42.4243, -82.9796
42.3547, -83.0713
42.3572, -83.1753
42.3772, -83.1951
42.3115, -83.1191
42.3555, -83.0548
42.3098, -83.1335
42.3885, -83.2644
42.4046, -82.9415
42.3929, -83.1987
42.3928, -83.1985
42.4017, -83.2121
42.4213, -83.2404
42.3924, -83.0759
42.335, -83.0358
42.3341, -83.0497
42.4366, -83.1479
42.3385, -83.1208
42.4398, -83.0765
42.3474, -83.0215
42.4258, -83.201
42.4083, -82.9202
42.4071, -82.9603
42.4014, -83.2174
42.3372, -83.2031
42.3764, -82.9805
42.4358, -83.2171
42.3122, -83.1116
42.3394, -83.0671
42.4069, -83.2304
42.415, -83.1334
42.3354, -83.0205
42.337, -83.196
42.3577, -83.0487
42.3895, -83.0161
42.3651, -83.2208
42.4107, -82.9442
42.3636, -83.2471
42.4401, -83.0858
42.4198, -83.1589
42.3346, -83.0452
42.3529, -83.1769
42.4435, -83.2329
42.3447, -83.1212
42.3086, -83.1047
42.4427, -83.2122
42.4189, -83.0577
42.4428, -83.1543
42.3821, -83.1586
42.4076, -82.9615
42.3749, -83.1209
42.4343, -83.0032
42.3223, -83.0668
42.3881, -83.2009
42.4165, -83.1699
42.3903, -83.0047
42.3591, -83.1669
42.3449, -83.2239
42.4226, -83.2221
42.3968, -82.9546
42.3462, -83.1351
42.4172, -82.9558
42.4318, -83.0124
42.4082, -83.0396
42.3518, -82.9939
42.3415, -83.1334
42.3672, -83.0683
42.4185, -82.9454
42.3571, -83.1442
42.3828, -83.1434
42.3745, -82.9593
42.3863, -83.2332
42.4219, -83.1019
42.4036, -82.9377
42.2663, -83.1576
42.4051, -82.9977
42.4153, -82.9376
42.3358, -83.235
42.4322, -83.2586
42.3323, -83.0579
42.433, -83.2308
42.4365, -83.1782
42.4287, -83.207
42.4458, -83.0249
42.429, -83.175
42.4172, -82.9372
42.3084, -83.1266
42.4222, -82.9921
42.4402, -83.1461
42.3998, -82.9911
42.3299, -83.0789
42.3873, -82.9552
42.4258, -83.0729
42.3686, -82.9426
42.3456, -83.2406
42.4441, -83.2238
42.3514, -83.0253
42.3727, -82.9884
42.3882, -83.0879
42.3388, -83.0524
42.3298, -83.0465
42.417, -83.1208
42.3428, -83.1429
42.3093, -83.1318
42.3741, -83.2075
42.307, -83.1305
42.4384, -82.9818
42.3395, -83.2222
42.4465, -83.0904
42.3966, -83.2379
42.4321, -83.1706
42.4347, -82.9925
42.4315, -83.2556
42.353, -83.1537
42.3405, -83.0812
42.4366, -83.2089
42.3286, -83.0579
42.3312, -83.1157
42.3863, -83.1341
42.405, -83.1794
42.3537, -83.2239
42.3289, -83.0458
42.4, -83.1156
42.3579, -83.1983
42.3471, -83.1437
42.4295, -83.233
42.3366, -83.0554
42.3537, -83.2468
42.3821, -82.9829
42.4252, -82.9414
42.3494, -83.116
42.4344, -83.0635
42.4283, -83.2401
42.3451, -83.2204
42.4125, -83.2299
42.3485, -83.0374
42.3963, -83.2041
42.3663, -83.1072
42.3437, -83.0385
42.4077, -83.0737
42.4279, -83.2236
42.3551, -83.081
42.3909, -83.1314
42.4227, -83.0626
42.4463, -83.0682
42.3567, -83.1962
42.419, -83.1066
42.3759, -83.0085
42.3484, -83.0659
42.4227, -83.2056
42.4001, -83.2072
42.3751, -82.9453
42.3835, -83.1022
42.4276, -83.1756
42.4309, -83.1853
42.4203, -82.9312
42.4305, -83.1119
42.4244, -83.1485
42.4086, -82.9878
42.3459, -83.2544
42.4183, -83.168
42.3922, -83.1375
42.3089, -83.1272
42.4013, -83.1536
42.3136, -83.1269
42.348, -83.215
42.4286, -82.9511
42.3727, -83.0633
42.342, -83.0397
42.4445, -83.1817
42.386, -83.0081
42.3922, -83.1377
42.4064, -83.2404
42.4411, -83.0197
42.4464, -83.1245
42.3342, -83.0427
42.3576, -83.0767
42.4205, -82.9472
42.3925, -83.1264
42.3542, -83.171
42.3917, -83.1255
42.4296, -83.2748
42.3982, -83.1934
42.423, -83.1447
42.4294, -83.2388
42.373, -83.178
42.3807, -83.1684
42.397, -83.1548
42.4166, -83.0093
42.3381, -83.0539
42.4261, -83.235
42.3318, -83.0359
42.4387, -83.1759
42.3719, -83.158
42.3843, -83.1403
42.3689, -83.1807
42.3717, -83.2338
42.3968, -83.126
42.393, -82.9395
42.3376, -83.0538
42.3935, -83.1999
42.4433, -83.259
42.4007, -82.9706
42.4429, -83.0683
42.438, -83.2064
42.4466, -83.1211
42.4156, -83.2611
42.3462, -83.0607
42.3441, -83.0771
42.3652, -82.9468
42.3708, -83.0821
42.3207, -83.0868
42.4248, -83.1819
42.418, -83.1152
42.4197, -83.0576
42.4451, -83.0965
42.4235, -83.2535
42.4045, -82.9835
42.3657, -83.1975
42.4471, -83.0625
42.3416, -83.2074
42.3661, -83.2284
42.3671, -83.222
42.4303, -83.2545
42.3438, -83.2179
42.4141, -82.9785
42.4354, -83.2165
42.3804, -83.2465
42.369, -83.1376
42.3729, -83.0418
42.4329, -83.2101
42.3572, -83.2426
42.3286, -83.0407
42.3801, -83.1979
42.4005, -82.9853
42.4246, -83.1772
42.3859, -83.124
42.4302, -83.2161
42.438, -83.0242
42.4136, -83.1991
42.4027, -83.223
42.3678, -83.1974
42.3768, -83.1453
42.3946, -82.9461
42.4309, -83.2013
42.3787, -83.1436
42.3575, -83.1218
42.3972, -82.9543
42.4222, -83.1815
42.3348, -83.0493
42.3835, -83.0261
42.3793, -83.0598
42.4042, -82.9931
42.3854, -83.0946
42.3786, -82.9473
42.4052, -83.2364
42.3407, -83.0577
42.4398, -83.0673
42.4315, -83.2732
42.4254, -83.079
42.3512, -83.0727
42.4013, -83.1719
42.3355, -83.0418
42.368, -83.131
42.3815, -83.0876
42.3463, -83.2334
42.3928, -83.1992
42.3717, -83.177
42.4335, -82.9859
42.4146, -83.1686
42.3706, -83.2197
42.3218, -83.0965
42.4039, -82.9628
42.3865, -83.2299
42.4093, -83.2399
42.395, -83.2152
42.362, -83.2282
42.3711, -83.0812
42.3131, -83.1219
42.3309, -83.1352
42.3566, -83.0697
42.3587, -83.177
42.4264, -82.9568
42.4393, -83.1175
42.4034, -82.9594
42.3473, -83.1416
42.3212, -83.0884
42.3574, -83.2361
42.4178, -83.214
42.3873, -82.948
42.3626, -83.1981
42.4399, -83.2576
42.3823, -83.1339
42.416, -83.2129
42.4388, -83.1345
42.4455, -83.0717
42.4274, -82.9531
42.4068, -83.0001
42.2636, -83.1655
42.348, -83.0477
42.4441, -82.954
42.4288, -83.2007
42.4392, -82.964
42.4468, -83.0836
42.3314, -83.094
42.4099, -82.9371
42.4459, -82.9618
42.339, -83.2299
42.3486, -83.1991
42.4124, -83.2052
42.4068, -83.1742
42.4032, -83.1463
42.3359, -83.0504
42.3377, -83.1436
42.341, -83.2367
42.3424, -83.2147
42.3568, -83.0723
42.4087, -83.202
42.3216, -83.071
42.4045, -83.206
42.346, -83.0836
42.4457, -82.9563
42.343, -83.2167
42.436, -83.0755
42.3717, -83.2391
42.4387, -82.9516
42.3266, -83.1167
42.4126, -83.1438
42.3975, -83.2042
42.3925, -83.1983
42.3293, -83.2198
42.449, -82.9683
42.3086, -83.1332
42.4029, -82.9282
42.391, -83.2544
42.4146, -83.2531
42.395, -83.1315
42.4167, -82.9404
42.332, -83.0752
42.418, -83.0558
42.4177, -83.1328
42.3688, -83.0773
42.4157, -83.2151
42.3684, -82.9502
42.432, -82.9986
42.4106, -82.9449
42.4366, -82.9945
42.3293, -83.0481
42.4374, -83.2043
42.4379, -83.0696
42.3919, -83.1253
42.3376, -83.1464
42.357, -83.2289
42.4241, -83.1413
42.4342, -83.0921
42.4416, -83.1597
42.368, -83.2176
42.4008, -83.2379
42.3728, -83.0801
42.3432, -83.2217
42.3519, -83.0616
42.4252, -82.9413
42.3761, -83.0112
42.441, -83.0439
42.3748, -83.1918
42.3753, -83.1784
42.333, -83.0968
42.3283, -83.1555
42.3628, -83.1351
42.4188, -83.1067
42.4218, -82.9568
42.4113, -83.2027
42.435, -83.1416
42.3873, -83.2102
42.4326, -83.1873
42.4293, -83.2464
42.4311, -83.1673
42.3457, -83.0849
42.3706, -83.0825
42.4321, -83.1571
42.3293, -83.0656
42.3305, -83.0568
42.4232, -82.9671
42.4113, -83.0472
42.366, -83.2239
42.3809, -83.0961
42.3451, -83.235
42.3626, -83.1053
42.438, -82.9514
42.3323, -83.058
42.3323, -83.0475
42.3272, -83.1086
42.4335, -83.0402
42.4322, -82.9483
42.3808, -82.9435
42.4172, -83.0005
42.3675, -83.0845
42.4142, -83.2523
42.366, -83.0801
42.3765, -83.0774
42.3392, -83.2047
42.3516, -83.1826
42.3301, -83.0385
42.3348, -83.0727
42.4391, -83.2617
42.3677, -83.0845
42.3456, -83.2106
42.4014, -82.929
42.3722, -82.9853
42.3652, -83.0921
42.3437, -83.01
42.3313, -83.15
42.4411, -83.1554
42.4165, -83.1688
42.3456, -83.1439
42.353, -83.0428
42.415, -83.254
42.3661, -83.2226
42.4059, -82.9931
42.4166, -83.1998
42.3873, -83.1298
42.4402, -83.1889
42.3566, -83.1409
42.4334, -83.1429
42.4076, -82.9688
42.4009, -83.1966
42.4417, -82.9881
42.4168, -83.1995
42.4425, -83.2016
42.4417, -83.163
42.4406, -83.086
42.3823, -83.1215
42.3936, -83.2022
42.4003, -83.2171
42.4389, -83.1667
42.3393, -83.067
42.4298, -83.1568
42.4075, -83.2061
42.436, -83.0426
42.3982, -83.1252
42.4064, -83.2311
42.4421, -82.9908
42.3841, -83.0783
42.3895, -82.9749
42.3844, -83.2199
42.4194, -83.2795
42.4068, -83.2086
42.4305, -83.2795
42.4399, -83.1907
42.4202, -83.1628
42.3825, -83.1932
42.3744, -83.1541
42.4433, -83.1997
42.4149, -83.0689
42.3475, -83.199
42.4075, -82.9697
42.3819, -83.0857
42.4237, -83.1027
42.4083, -83.2589
42.399, -83.2212
42.3961, -82.9642
42.4271, -82.9526
42.3498, -83.211
42.3406, -83.026
42.4144, -83.2221
42.3939, -82.9403
42.3533, -83.1511
42.3505, -83.2254
42.3314, -83.152
42.4076, -83.1317
42.3885, -82.989
42.3898, -83.2009
42.4298, -83.2741
42.3597, -83.0569
42.4243, -83.2201
42.3488, -83.0436
42.4084, -83.2543
42.4142, -83.2865
42.4095, -82.9187
42.42, -83.2092
42.4107, -83.1512
42.4363, -82.9772
42.4055, -83.2177
42.3761, -83.0712
42.3346, -83.0455
42.3836, -82.9675
42.4016, -83.1926
42.4308, -83.0742
42.3105, -83.1086
42.4253, -82.9467
42.4391, -82.9538
42.4242, -83.1735
42.3937, -83.0049
42.4436, -83.2434
42.327, -83.0702
42.3428, -83.0878
42.3612, -83.0664
42.3354, -83.0451
42.405, -83.1879
42.4303, -83.2775
42.34, -83.0238
42.3835, -83.1043
42.3403, -83.2037
42.402, -83.1811
42.3957, -83.2645
42.3344, -83.0545
42.3493, -82.9954
42.3988, -83.0011
42.3993, -83.1129
42.4422, -83.2254
42.4107, -83.182
42.3569, -83.0504
42.3658, -83.168
42.3534, -83.1904
42.3519, -83.0616
42.3135, -83.0932
42.441, -82.9634
42.4398, -83.0202
42.4203, -82.9573
42.3534, -83.1729
42.4099, -82.9613
42.3897, -82.9739
42.399, -83.2579
42.3495, -83.2115
42.327, -83.1211
42.372, -83.1906
42.3459, -83.0759
42.3332, -83.1066
42.3818, -83.1033
42.4282, -83.2299
42.3447, -83.1167
42.3581, -83.0082
42.3432, -83.0772
42.3757, -83.1733
42.4057, -82.9965
42.4134, -82.9807
42.4364, -83.1722
42.4151, -82.9845
42.4459, -82.9921
42.4288, -82.9549
42.3311, -83.1024
42.4219, -83.1503
42.3435, -83.2035
42.3871, -82.9691
42.3653, -83.1995
42.3718, -83.1647
42.3119, -83.1256
42.4308, -83.06
42.4117, -83.1993
42.4451, -82.9542
42.3477, -83.0763
42.4209, -82.9391
42.3476, -83.0553
42.4468, -82.9653
42.3332, -83.2328
42.4459, -82.9831
42.3641, -83.0199
42.4188, -83.1771
42.3542, -83.1866
42.338, -83.0857
42.3556, -83.142
42.4309, -83.2267
42.3775, -83.1115
42.4335, -83.2045
42.3568, -83.1556
42.3563, -83.1938
42.3177, -83.1019
42.3882, -83.2434
42.3642, -83.1111
42.4009, -83.2163
42.3666, -83.1422
42.3622, -83.0112
42.4346, -83.1985
42.3704, -83.2343
42.3859, -83.2134
42.4164, -83.1822
42.3653, -83.0673
42.3671, -83.117
42.3346, -83.0287
42.4437, -83.0015
42.4271, -83.111
42.3453, -83.1099
42.4475, -82.9777
42.3305, -83.1446
42.3853, -83.1799
42.3309, -83.1376
42.3551, -83.1716
42.4054, -83.1474
42.4247, -83.1444
42.3842, -83.1055
42.3925, -83.1405
42.4129, -82.9629
42.4396, -83.1993
42.3522, -83.1775
42.3934, -83.0028
42.4323, -83.1472
42.3255, -83.0781
42.4453, -83.1413
42.4116, -82.9992
42.357, -83.155
42.4216, -83.1563
42.4204, -83.0804
42.4261, -83.1735
42.3625, -83.1632
42.435, -83.2439
42.3349, -83.1365
42.3579, -83.2172
42.4461, -82.9701
42.4469, -83.0762
42.4469, -83.0833
42.3619, -83.0933
42.366, -83.1698
42.3617, -83.2278
42.4199, -83.0566
42.4298, -83.2465
42.3586, -83.1145
42.4396, -83.1908
42.4009, -83.2184
42.449, -82.9806
42.4143, -82.9934
42.3916, -83.1346
42.3568, -83.1093
42.3442, -83.0096
42.4327, -83.1432
42.4344, -83.0045
42.3159, -83.0982
42.4437, -83.1886
42.4201, -83.099
42.4434, -83.0698
42.4143, -83.1981
42.4124, -83.228
42.3951, -83.1594
42.36, -83.1945
42.4292, -83.2002
42.3394, -83.0671
42.3903, -82.9735
42.3319, -83.0434
42.4394, -83.0922
42.4161, -83.2838
42.4115, -83.257
42.3991, -83.1828
42.4259, -83.0069
42.3765, -83.2382
42.3278, -83.0544
42.4183, -82.9917
42.35, -83.0775
42.3479, -83.0781
42.3522, -83.0792
42.3074, -83.1372
42.3392, -83.0673
42.4063, -83.1934
42.3441, -83.0184
42.44, -82.9678
42.3541, -83.2083
42.3215, -83.0868
42.4165, -82.9512
42.4082, -83.0563
42.3461, -83.0611
42.3794, -83.2686
42.3924, -83.0079
42.3777, -82.9794
42.4331, -83.0731
42.4233, -83.2119
42.2851, -83.1763
42.3545, -83.2304
42.3113, -83.0998
42.4153, -83.2575
42.331, -83.2261
42.4171, -82.9371
42.3677, -83.0845
42.395, -82.9296
42.399, -82.9842
42.3529, -83.2623
42.3303, -83.1446
42.4063, -83.2079
42.4293, -83.2448
42.4178, -83.1051
42.346, -83.0615
42.4116, -83.1763
42.4167, -83.1699
42.3709, -83.1958
42.3695, -83.0814
42.4388, -82.9676
42.4165, -83.1796
42.3727, -83.1875
42.3324, -83.058
42.3171, -83.1277
42.3892, -83.1913
42.4128, -83.1871
42.3222, -83.0753
42.3117, -83.1205
42.3873, -82.989
42.415, -83.2251
42.379, -83.126
42.4089, -83.1941
42.3864, -83.2181
42.4266, -83.2101
42.3944, -83.2132
42.4249, -83.0774
42.4255, -83.2835
42.4195, -83.2007
42.3894, -83.2364
42.3794, -83.1508
42.4168, -83.2819
42.4206, -83.2779
42.3626, -83.0563
42.3619, -83.1964
42.3805, -82.9883
42.414, -82.9379
42.4185, -83.0012
42.3735, -83.1374
42.4248, -83.2777
42.3322, -83.0407
42.4051, -83.0232
42.4166, -82.9365
42.4458, -82.9986
42.3839, -83.272
42.3926, -83.1985
42.3905, -83.2538
42.4379, -82.9933
42.3456, -83.0424
42.3663, -83.2362
42.4296, -83.2577
42.4126, -83.2364
42.3551, -83.0613
42.3762, -83.0122
42.4299, -83.2265
42.3168, -83.1031
42.3544, -83.0625
42.3824, -83.0002
42.265, -83.1634
42.3131, -83.1223
42.3755, -83.1213
42.3633, -83.0925
42.4185, -82.9323
42.4469, -83.0631
42.3362, -83.0543
42.4164, -83.1799
42.4364, -83.1173
42.3326, -83.0488
42.3567, -83.0812
42.4101, -83.2217
42.3368, -83.0557
42.428, -83.1325
42.383, -83.1536
42.3494, -83.2089
42.4223, -83.2405
42.4302, -83.2205
42.3402, -83.217
42.3627, -83.0252
42.348, -83.2128
42.337, -83.0418
42.3295, -83.0556
42.373, -83.0974
42.4318, -83.1967
42.3392, -83.2088
42.4304, -83.1509
42.3656, -83.2308
42.3509, -83.026
42.4302, -83.2172
42.3656, -83.0333
42.3742, -83.1577
42.4351, -83.1172
42.3772, -83.1211
42.4447, -83.1073
42.364, -83.0692
42.3379, -83.0288
42.3917, -83.2424
42.3494, -83.2015
42.3938, -83.1893
42.4166, -83.1852
42.3543, -83.1416
42.4382, -83.1183
42.313, -83.0888
42.4278, -83.087
42.3515, -82.9909
42.4117, -82.9988
42.3386, -83.107
42.4197, -83.0505
42.4392, -83.219
42.3242, -83.0923
42.3717, -83.0108
42.3845, -83.1656
42.431, -83.2431
42.3559, -83.2359
42.3225, -83.0895
42.3565, -83.0204
42.3844, -82.9684
42.3586, -83.1304
42.3422, -83.0533
42.4283, -83.2533
42.4322, -83.106
42.3831, -83.0761
42.385, -82.9523
42.3919, -83.0269
42.4386, -83.0162
42.3437, -83.0815
42.3541, -83.1775
42.3926, -83.1973
42.3499, -83.0302
42.3881, -83.1951
42.3576, -83.2172
42.4431, -83.2545
42.3343, -83.0488
42.3566, -83.2284
42.4186, -82.9238
42.3527, -83.189
42.4069, -83.1546
42.3872, -82.9484
42.3333, -83.2162
42.4246, -82.961
42.3504, -83.2362
42.4086, -83.2221
42.4396, -83.1348
42.402, -83.1952
42.3387, -83.0308
42.3931, -83.1356
42.3308, -83.0505
42.4239, -83.1384
42.3957, -82.9285
42.4272, -82.9508
42.35, -83.2304
42.4174, -83.2601
42.349, -83.0068
42.4059, -83.1452
42.4277, -83.2321
42.3809, -83.1648
42.3853, -83.2189
42.355, -83.0235
42.4013, -83.1138
42.3661, -83.1428
42.3947, -83.2627
42.4241, -83.0653
42.3327, -83.1079
42.3356, -83.0468
42.4406, -83.2601
42.3437, -83.1968
42.369, -83.2285
42.3543, -83.0083
42.3592, -83.0989
42.3914, -83.0912
42.4295, -83.0512
42.3552, -83.2065
42.4105, -83.1986
42.3122, -83.0957
42.4415, -83.1777
42.3416, -83.1378
42.3344, -83.2253
42.359, -83.2324
42.443, -82.9646
42.3649, -83.1841
42.3626, -83.0561
42.3828, -83.0818
42.4269, -82.9847
42.4441, -83.0649
42.3937, -83.1203
42.4418, -82.9637
42.4354, -82.9801
42.429, -82.9479
42.4352, -83.172
42.4295, -83.2461
42.3602, -83.2441
42.4006, -83.2565
42.4254, -83.1837
42.4267, -82.9641
42.3808, -83.1548
42.4146, -83.2572
42.3719, -83.2339
42.4321, -83.1616
42.4483, -82.9555
42.3778, -83.1276
42.4382, -83.0657
42.3517, -83.1853
42.3569, -83.1408
42.3922, -83.1975
42.3885, -83.1589
42.3932, -82.9432
42.3709, -83.1285
42.4037, -82.933
42.3315, -83.0718
42.4391, -83.0479
42.3389, -83.0645
42.3964, -83.1514
42.3726, -83.0071
42.3371, -83.2195
42.3613, -83.2369
42.4006, -82.9303
42.4098, -83.1946
42.4202, -83.1667
42.423, -82.9497
42.4292, -83.1599
42.4494, -82.9764
42.3968, -83.1979
42.4314, -83.2075
42.3472, -83.0534
42.4318, -83.1697
42.3717, -83.241
42.4308, -83.2054
42.3908, -83.2108
42.3494, -83.2073
42.3331, -83.1442
42.4334, -83.2551
42.3289, -83.047
42.4111, -83.2852
42.3834, -83.1573
42.3349, -83.0727
42.3953, -83.1592
42.3932, -83.2217
42.4382, -83.177
42.4227, -82.9614
42.331, -83.0414
42.3313, -83.1316
42.3229, -83.0889
42.4224, -83.1667
42.3664, -83.1279
42.3557, -83.0081
42.4164, -82.9617
42.4042, -83.1175
42.3424, -83.0086
